0,6.044538,0,6.044538
1,6.09539,0,6.044538
2,5.894006,2,5.894006
3,5.94478,2,5.894006
4,5.894256,2,5.894006
5,4.436658,5,4.436658
6,3.030477,6,3.030477
7,81.635583,6,3.030477
8,3.08128,6,3.030477
9,4.538682,6,3.030477
10,3.382456,6,3.030477
11,3.280925,6,3.030477
12,5.994957,6,3.030477
13,4.840882,6,3.030477
14,3.281045,6,3.030477
15,3.281667,6,3.030477
16,5.847202,6,3.030477
17,2.729099,17,2.729099
18,2.779311,17,2.729099
19,5.944317,17,2.729099
20,6.045239,17,2.729099
21,3.683133,17,2.729099
22,3.984438,17,2.729099
23,3.832592,17,2.729099
24,5.944907,17,2.729099
25,3.733293,17,2.729099
26,3.934658,17,2.729099
27,6.195203,17,2.729099
28,6.446184,17,2.729099
29,4.036758,17,2.729099
30,6.79916,17,2.729099
31,9.210793,17,2.729099
32,5.994343,17,2.729099
33,3.78432,17,2.729099
34,4.990142,17,2.729099
35,23.375558,17,2.729099
37,3.632649,17,2.729099
38,6.247915,17,2.729099
39,6.398841,17,2.729099
40,4.087628,17,2.729099
41,3.683094,17,2.729099
42,5.945543,17,2.729099
43,5.894134,17,2.729099
44,3.732992,17,2.729099
45,6.144951,17,2.729099
46,7.808346,17,2.729099
47,6.095019,17,2.729099
48,6.044683,17,2.729099
49,6.145325,17,2.729099
50,5.243989,17,2.729099
51,4.438026,17,2.729099
52,7.505929,17,2.729099
53,6.247635,17,2.729099
54,4.940143,17,2.729099
55,5.593051,17,2.729099
56,5.642991,17,2.729099
57,3.079959,17,2.729099
58,3.78351,17,2.729099
59,8.661508,17,2.729099
60,8.709087,17,2.729099
61,3.783668,17,2.729099
62,8.808312,17,2.729099
63,4.889614,17,2.729099
64,6.34653,17,2.729099
65,3.080035,17,2.729099
66,3.783511,17,2.729099
67,5.140593,17,2.729099
68,10.269237,17,2.729099
69,4.438747,17,2.729099
70,10.317201,17,2.729099
71,10.064584,17,2.729099
72,3.131411,17,2.729099
73,4.286836,17,2.729099
74,4.989529,17,2.729099
75,5.090084,17,2.729099
76,3.682704,17,2.729099
77,11.170061,17,2.729099
78,10.062863,17,2.729099
79,7.049419,17,2.729099
80,6.241364,17,2.729099
81,3.178018,17,2.729099
82,3.682678,17,2.729099
83,10.768437,17,2.729099
84,5.1404,17,2.729099
85,3.733221,17,2.729099
86,4.989648,17,2.729099
87,5.995376,17,2.729099
88,3.685556,17,2.729099
89,4.387324,17,2.729099
90,6.096163,17,2.729099
91,6.045438,17,2.729099
92,3.9349,17,2.729099
93,5.945283,17,2.729099
94,6.095978,17,2.729099
95,6.146065,17,2.729099
96,3.431991,17,2.729099
97,3.582506,17,2.729099
98,26.151822,17,2.729099
99,20.011172,17,2.729099
100,3.583155,17,2.729099
101,28.912096,17,2.729099
102,5.040954,17,2.729099
103,3.4819,17,2.729099
104,3.331215,17,2.729099
105,0.267388,105,0.267388
106,4.587629,105,0.267388
107,3.181259,105,0.267388
108,4.537431,105,0.267388
109,4.640042,105,0.267388
110,6.045563,105,0.267388
111,6.044939,105,0.267388
112,5.944362,105,0.267388
113,5.945196,105,0.267388
114,3.482072,105,0.267388
115,3.281947,105,0.267388
116,5.042552,105,0.267388
117,6.199844,105,0.267388
118,11.621231,105,0.267388
119,4.286035,105,0.267388
120,4.286679,105,0.267388
121,3.232437,105,0.267388
122,11.519668,105,0.267388
123,4.388043,105,0.267388
124,4.59014,105,0.267388
125,11.571395,105,0.267388
126,5.797173,105,0.267388
127,2.477281,105,0.267388
128,6.045344,105,0.267388
129,3.93636,105,0.267388
130,11.472453,105,0.267388
131,2.526899,105,0.267388
132,2.577827,105,0.267388
133,11.77189,105,0.267388
134,2.729783,105,0.267388
135,3.635725,105,0.267388
136,5.944534,105,0.267388
137,11.218561,105,0.267388
138,2.57765,105,0.267388
139,2.578101,105,0.267388
140,11.018671,105,0.267388
141,2.627744,105,0.267388
142,2.679121,105,0.267388
143,6.044403,105,0.267388
144,5.944785,105,0.267388
145,5.844556,105,0.267388
146,11.0179,105,0.267388
147,3.383149,105,0.267388
148,2.979684,105,0.267388
149,11.169147,105,0.267388
150,3.029772,105,0.267388
151,2.929607,105,0.267388
152,5.794015,105,0.267388
153,12.075088,105,0.267388
154,2.729254,105,0.267388
155,3.783901,105,0.267388
156,10.716148,105,0.267388
157,5.893635,105,0.267388
158,5.291089,105,0.267388
159,5.994791,105,0.267388
160,5.894508,105,0.267388
161,10.764221,105,0.267388
162,4.790373,105,0.267388
163,4.941696,105,0.267388
164,10.815404,105,0.267388
165,6.602416,105,0.267388
166,2.527739,105,0.267388
167,5.893166,105,0.267388
168,11.518583,105,0.267388
169,2.527463,105,0.267388
170,2.578679,105,0.267388
171,14.291615,105,0.267388
172,2.881467,105,0.267388
173,4.087321,105,0.267388
174,5.944713,105,0.267388
175,5.945003,105,0.267388
176,5.894662,105,0.267388
177,7.80685,105,0.267388
178,10.113378,105,0.267388
179,2.527774,105,0.267388
180,2.528623,105,0.267388
181,10.212856,105,0.267388
182,2.578283,105,0.267388
183,2.729261,105,0.267388
184,5.987163,105,0.267388
185,10.565475,105,0.267388
186,3.33267,105,0.267388
187,2.527772,105,0.267388
188,10.013161,105,0.267388
189,2.477189,105,0.267388
190,2.478463,105,0.267388
191,6.145614,105,0.267388
192,5.9952,105,0.267388
193,9.812763,105,0.267388
194,2.528014,105,0.267388
195,3.031313,105,0.267388
196,15.689764,105,0.267388
197,2.728763,105,0.267388
198,2.628215,105,0.267388
199,6.195787,105,0.267388
200,15.388586,105,0.267388
201,2.427787,105,0.267388
202,2.327191,105,0.267388
203,15.589787,105,0.267388
204,3.030301,105,0.267388
205,2.979626,105,0.267388
206,6.095546,105,0.267388
207,5.894846,105,0.267388
208,5.945059,105,0.267388
209,15.337044,105,0.267388
210,2.879441,105,0.267388
211,2.980658,105,0.267388
212,14.786622,105,0.267388
213,3.282708,105,0.267388
214,5.192972,105,0.267388
215,6.046047,105,0.267388
216,4.4368,105,0.267388
217,2.829005,105,0.267388
218,2.828944,105,0.267388
219,4.487117,105,0.267388
220,2.879837,105,0.267388
221,3.282815,105,0.267388
222,6.546818,105,0.267388
223,6.195486,105,0.267388
224,4.538805,105,0.267388
225,4.488283,105,0.267388
226,2.929379,105,0.267388
227,4.791798,105,0.267388
228,2.879077,105,0.267388
229,2.929496,105,0.267388
230,4.336297,105,0.267388
231,5.947923,105,0.267388
232,3.081385,105,0.267388
233,3.685009,105,0.267388
234,3.030005,105,0.267388
235,3.080232,105,0.267388
236,55.588523,105,0.267388
237,74.622183,105,0.267388
238,76.120539,105,0.267388
239,70.570837,105,0.267388
240,69.63289,105,0.267388
241,100.952258,105,0.267388
242,80.757991,105,0.267388
244,80.167084,105,0.267388
245,79.256903,105,0.267388
246,75.462027,105,0.267388
247,87.279063,105,0.267388
248,81.373357,105,0.267388
249,56.050888,105,0.267388
251,70.778698,105,0.267388
252,70.787761,105,0.267388
253,57.094636,105,0.267388
254,112.834289,105,0.267388
255,57.731092,105,0.267388
256,76.557483,105,0.267388
257,90.675111,105,0.267388
258,70.174045,105,0.267388
260,99.64849,105,0.267388
262,66.702671,105,0.267388
263,72.934093,105,0.267388
264,74.165991,105,0.267388
265,85.544587,105,0.267388
266,75.477368,105,0.267388
267,74.437213,105,0.267388
268,80.435295,105,0.267388
269,72.078895,105,0.267388
270,80.47107,105,0.267388
271,87.122041,105,0.267388
272,76.730581,105,0.267388
274,71.360823,105,0.267388
275,97.773497,105,0.267388
276,80.407282,105,0.267388
277,94.119269,105,0.267388
278,85.079615,105,0.267388
279,83.668645,105,0.267388
280,75.216983,105,0.267388
281,58.459454,105,0.267388
282,78.392962,105,0.267388
283,74.105649,105,0.267388
284,106.960051,105,0.267388
285,79.632242,105,0.267388
286,119.082091,105,0.267388
287,55.434733,105,0.267388
288,77.564545,105,0.267388
289,89.406209,105,0.267388
290,74.969719,105,0.267388
291,70.84162,105,0.267388
293,85.640514,105,0.267388
294,101.525493,105,0.267388
295,76.45229,105,0.267388
296,72.829546,105,0.267388
297,99.489828,105,0.267388
298,72.385917,105,0.267388
300,75.773855,105,0.267388
301,73.811186,105,0.267388
302,76.153807,105,0.267388
303,65.870345,105,0.267388
304,73.703394,105,0.267388
305,82.093441,105,0.267388
306,67.419813,105,0.267388
307,79.290494,105,0.267388
308,77.468798,105,0.267388
309,82.841554,105,0.267388
310,75.599868,105,0.267388
321,73.903082,105,0.267388
323,107.33448,105,0.267388
324,113.32336,105,0.267388
325,104.857356,105,0.267388
517,75.66051,105,0.267388
518,90.428823,105,0.267388
519,84.41012,105,0.267388
520,76.797456,105,0.267388
541,75.168148,105,0.267388
881,68.104733,105,0.267388
882,86.129257,105,0.267388
883,84.035431,105,0.267388
884,96.163944,105,0.267388
909,77.719965,105,0.267388
922,71.832638,105,0.267388
923,74.005415,105,0.267388
932,82.050948,105,0.267388
933,110.579292,105,0.267388
934,102.80136,105,0.267388
935,54.965156,105,0.267388
936,86.923376,105,0.267388
941,78.917039,105,0.267388
946,87.302191,105,0.267388
947,80.160108,105,0.267388
948,86.889286,105,0.267388
957,99.217589,105,0.267388
959,84.202925,105,0.267388
960,80.032739,105,0.267388
965,87.525932,105,0.267388
970,93.885933,105,0.267388
982,81.144322,105,0.267388
983,78.012367,105,0.267388
984,80.370304,105,0.267388
985,72.525107,105,0.267388
986,83.770756,105,0.267388
987,79.389337,105,0.267388
991,99.420867,105,0.267388
994,73.88397,105,0.267388
995,103.863754,105,0.267388
996,80.587396,105,0.267388
1005,77.538345,105,0.267388
1006,104.982821,105,0.267388
1008,73.252289,105,0.267388
1013,82.689016,105,0.267388
1018,95.297311,105,0.267388
1019,53.787906,105,0.267388
1031,55.214225,105,0.267388
1036,72.573999,105,0.267388
1037,74.429,105,0.267388
1038,70.499737,105,0.267388
1039,89.628589,105,0.267388
1040,108.943817,105,0.267388
1136,80.461866,105,0.267388
1196,76.809629,105,0.267388
1197,85.28905,105,0.267388
1198,83.099677,105,0.267388
1203,100.458345,105,0.267388
1204,93.697662,105,0.267388
1206,74.361565,105,0.267388
1208,77.051658,105,0.267388
1218,71.954302,105,0.267388
1220,76.61292,105,0.267388
1221,80.090708,105,0.267388
1222,97.509315,105,0.267388
1223,68.961437,105,0.267388
1224,76.571231,105,0.267388
1226,78.211719,105,0.267388
1229,110.683078,105,0.267388
1230,117.914393,105,0.267388
1231,78.670931,105,0.267388
1236,81.730875,105,0.267388
1237,97.893367,105,0.267388
1238,70.459566,105,0.267388
1345,92.993733,105,0.267388
1357,72.578973,105,0.267388
1358,107.605084,105,0.267388
1359,70.826574,105,0.267388
1360,79.949265,105,0.267388
1550,87.033171,105,0.267388
1551,75.065216,105,0.267388
1552,107.95496,105,0.267388
1553,78.009615,105,0.267388
1578,71.160744,105,0.267388
2276,93.585698,105,0.267388
2333,82.741368,105,0.267388
2335,70.338372,105,0.267388
2336,60.05946,105,0.267388
2337,96.101667,105,0.267388
2338,69.869128,105,0.267388
2344,110.505149,105,0.267388
2349,96.492631,105,0.267388
2350,82.271726,105,0.267388
2351,71.735535,105,0.267388
2355,84.424203,105,0.267388
2357,89.189165,105,0.267388
2361,74.526871,105,0.267388
2362,73.278421,105,0.267388
2370,55.158795,105,0.267388
2372,63.084535,105,0.267388
2373,79.253354,105,0.267388
2374,78.369533,105,0.267388
2380,81.512729,105,0.267388
2520,90.661162,105,0.267388
2521,77.266147,105,0.267388
2570,72.146471,105,0.267388
2575,102.536143,105,0.267388
2734,89.644279,105,0.267388
2735,96.323205,105,0.267388
2743,76.044373,105,0.267388
2750,95.802677,105,0.267388
2751,51.546575,105,0.267388
2765,68.551874,105,0.267388
2766,81.18241,105,0.267388
2767,82.518145,105,0.267388
2768,79.868004,105,0.267388
2769,78.862653,105,0.267388
2775,119.950739,105,0.267388
2782,52.240786,105,0.267388
2783,58.890555,105,0.267388
2784,69.238939,105,0.267388
2798,119.842253,105,0.267388
2799,53.537706,105,0.267388
2800,77.510009,105,0.267388
2828,85.138226,105,0.267388
2830,117.233357,105,0.267388
2831,93.076793,105,0.267388
2832,102.408914,105,0.267388
2833,77.535929,105,0.267388
2834,87.202895,105,0.267388
2966,51.99365,105,0.267388
2967,74.102196,105,0.267388
2971,87.764724,105,0.267388
2972,77.542899,105,0.267388
2973,96.124215,105,0.267388
2974,62.084802,105,0.267388
2979,81.399511,105,0.267388
2981,104.437751,105,0.267388
2982,54.145881,105,0.267388
2985,71.002772,105,0.267388
2986,93.407301,105,0.267388
